State:Location:Date Posted:Date Collected:Sample Type:Unit:Ba-140:Co-60:Cs-134:Cs-136:Cs-137:I-131:I-132:I-133:Te-129:Te-129m:Te-132
NV:Las Vegas:2011-03-30:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:1.1:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-03-30:2011-03-22:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.64:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-03-30:2011-03-23:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.35:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.61:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-04:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.8:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-08:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.3:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-08:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.044:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-08:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.088:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.1:0.042203333333333336:0.002:0.12:0.0955:0.29245
NV:Las Vegas:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AL:Montgomery:2011-03-30:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.15:0.042203333333333336:0.002:0.12:0.0955:0.29245
AL:Montgomery:2011-04-04:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.12:0.042203333333333336:0.002:0.12:0.0955:0.29245
AL:Montgomery:2011-04-08:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.055:0.042203333333333336:0.002:0.12:0.0955:0.29245
AL:Montgomery:2011-04-10:2011-04-04:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.069:0.042203333333333336:0.002:0.12:0.0955:0.29245
AL:Montgomery:2011-04-10:2011-04-05:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:10.436915824915827:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-03-30:2011-03-20:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.11:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-03-30:2011-03-21:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.41:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-04:2011-03-24:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:1.46:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-08:2011-03-25:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.26:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-08:2011-03-26:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.46:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-08:2011-03-27:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.36:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-03-28:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.23:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-08:2011-03-29:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.36:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-08:2011-03-30:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.17:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-03-31:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.061:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-04-01:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.05:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-04-02:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.056:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-04-03:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.089:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-04-04:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.086:0.042203333333333336:0.002:0.12:0.0955:0.29245
AK:Nome:2011-04-10:2011-04-05:Air Cartridge:pCi/m3:::2.17054:0.006340000000000001:1.7980498387096775:0.14:0.042203333333333336:0.002:0.12:0.0955:0.29245
